:START_ID(AcquiredPoint),:END_ID(DataPoint),:TYPE
-4545050671839649422,-3533523101956952860,DataPoint
-4544447308617662183,8244595296926638230,DataPoint
-4544396938834488542,7328197117602129882,DataPoint
-4542812134341843405,-71619079548813826,DataPoint
-4542514596473422757,-2190750915662269960,DataPoint
-4542207603490377725,-8566787001995331970,DataPoint
-4542034253821796252,4486505010488519050,DataPoint
-4541662453813957795,8244595296926638230,DataPoint
-4541258517497182731,-5473020888422529961,DataPoint
-4541162170880599030,7658382723632184853,DataPoint
-4541081162983204807,-4019351474211831988,DataPoint
-4538654475576960928,3347078228020056874,DataPoint
-4537947890865067428,-6222144195395661580,DataPoint
-4537831175363052190,2628111213739687194,DataPoint
-4537472058094877205,26509995435247197,DataPoint
-4537150117495649540,-5029771682129617715,DataPoint
-4536212095463619088,977392565289234386,DataPoint
-4536143078282166128,6130752024369959471,DataPoint
-4535287133513213857,-5473020888422529961,DataPoint
-4534671974254393738,6048361804962262178,DataPoint
-4534539414416621382,977392565289234386,DataPoint
-4534536682588849100,-2980273523901128968,DataPoint
-4534241113949908794,5548954744359644047,DataPoint
-4534222369815323925,5410947121347882853,DataPoint
-4534099085572880890,-2298038255430017233,DataPoint
-4533908594003399003,1125754924563169213,DataPoint
-4533554915498622512,1554950219842605513,DataPoint
-4530943313492365882,-8155093000214588676,DataPoint
-4530570629335806297,-6772141888700366913,DataPoint
-4530419299415140094,6558939559789025422,DataPoint
-4530247627503243111,8244595296926638230,DataPoint
-4530038579788103533,-7796288117367534758,DataPoint
-4529505155116475679,155472071092084904,DataPoint
-4529168554004549350,-8420545502744499286,DataPoint
-4529022759288297210,-71619079548813826,DataPoint
-4528418935484770069,4486505010488519050,DataPoint
-4528382814580921716,1072192838100599689,DataPoint
-4527408730630118241,-7573711229010500040,DataPoint
-4527174934979581993,-6715933180870781913,DataPoint
-4526657178368730434,-850838976784033655,DataPoint
-4524703251888320071,-558610269239559175,DataPoint
-4523312636158014449,-1812038759933385076,DataPoint
-4523228187345018227,6459368125514513908,DataPoint
-4521487451629130814,7002982084647961925,DataPoint
-4518490016991538800,-6593422834502324716,DataPoint
-4518439618372763663,-8155093000214588676,DataPoint
-4517841840842293941,-5557862317633543895,DataPoint
-4517485035891933138,-9206791844453479774,DataPoint
-4516837877913342251,8150317710680082224,DataPoint
-4514785877290780146,7214499395594318230,DataPoint
-4514750455381910286,6558939559789025422,DataPoint
-4513723729819634061,6130752024369959471,DataPoint
-4513400775380868688,155472071092084904,DataPoint
-4512752288895158870,-2475177383897786671,DataPoint
-4512660835142088116,-3178430512947345161,DataPoint
-4511866347525078167,1548000715769005055,DataPoint
-4511073220402732294,-7414915297272803105,DataPoint
-4510969302430253510,-5442897542344330574,DataPoint
-4510026681047430485,-5873463292017711847,DataPoint
-4509441679522442524,-3827264414469826764,DataPoint
-4508662054265341666,5148090169943061104,DataPoint
-4508401206420495856,5548954744359644047,DataPoint
-4507637707898811851,-1812038759933385076,DataPoint
-4507433205746277643,-5235030103836723629,DataPoint
-4507398345661015571,-4286116086816162344,DataPoint
-4506984783499069819,-147279165411200782,DataPoint
-4506617523751423647,-3341500039365543862,DataPoint
-4506353478388260796,-955776950419061885,DataPoint
-4505807842931249942,-7359470002711444108,DataPoint
-4505464080356367182,-4432400248405339147,DataPoint
-4504849228779702439,-3749540195089059296,DataPoint
-4504796895141527829,-8891891285620117479,DataPoint
-4504024154196131460,-7354470963609129697,DataPoint
-4503321887033165204,8367533239691003131,DataPoint
-4502413057301030424,-735827024759760848,DataPoint
-4502069330299575362,-4138400819694905562,DataPoint
-4501133026096340889,-7723578991671879771,DataPoint
-4500946707188461896,1727809192656307777,DataPoint
-4500732340019924919,-6323185844481532013,DataPoint
-4500679198092691117,-4285821900599484157,DataPoint
-4500383246602263714,-558610269239559175,DataPoint
-4500041631362695384,8614130483881762438,DataPoint
-4499069963197310027,-8547910283976048215,DataPoint
-4499057871666889672,-3374465122017082816,DataPoint
-4498688598504704117,-4693177115812025705,DataPoint
-4497602229416652027,-1514004982074232629,DataPoint
-4497202880527481299,-8636088449025993826,DataPoint
-4496825042092062222,-6623594200490381592,DataPoint
-4496397181469232844,6762025442525471925,DataPoint
-4493957999233208348,-6593422834502324716,DataPoint
-4493099264215881374,255041909978111336,DataPoint
-4492527010969710432,7214499395594318230,DataPoint
-4492363318871857659,3187641532366234034,DataPoint
-4491366867315220023,-8146906127921858665,DataPoint
-4490465441660912764,8614130483881762438,DataPoint
-4487675131542176778,3580943868643450885,DataPoint
-4485727819811828525,8651977188853429774,DataPoint
-4485679310950066226,2437218390141491670,DataPoint
-4483400212291248424,-7990541904998575968,DataPoint
-4483355708157180988,-2119461428372176803,DataPoint
-4483030168569833182,-7478811315506368655,DataPoint
-4482680118712378960,205209450853171831,DataPoint
-4482526568268829494,155472071092084904,DataPoint
-4482302411580391558,-5172508360747922287,DataPoint
-4482230553598041988,7382963025244977099,DataPoint
-4481702982461697461,-8146906127921858665,DataPoint
-4481492641316295121,-4794914101060767082,DataPoint
-4481469032962010834,-1363619737792666951,DataPoint
-4480362876805660519,-8891891285620117479,DataPoint
-4480346836154660262,4636617981641363666,DataPoint
-4478367431735131096,6230617965214343981,DataPoint
-4478244317066622760,-6222144195395661580,DataPoint
-4478003275658658879,-8146906127921858665,DataPoint
-4476992743133648389,-1943247991744881273,DataPoint
-4476831389884332629,5649723483193569771,DataPoint
-4476092668254870530,-8420545502744499286,DataPoint
-4475787541708801692,3611307458115920455,DataPoint
-4475123400394353033,-7354470963609129697,DataPoint
-4474718148226019261,-1786151914235030186,DataPoint
-4473747767228758088,-7652749906143060367,DataPoint
-4471908712280013122,8651977188853429774,DataPoint
-4470593914462167830,6401492359489407176,DataPoint
-4469518642058957494,6463147679339733745,DataPoint
-4469173527794789470,-8017870047410190706,DataPoint
-4468779719233765397,-1445011132548937410,DataPoint
-4468482554610037351,-8578873735341428416,DataPoint
-4468255578487847664,-6806661735425837259,DataPoint
-4467300250671587286,6357897790782223720,DataPoint
-4467124784438492870,9172469043832294327,DataPoint
-4466508160578102215,6230617965214343981,DataPoint
-4465344661219160981,4600377947495831026,DataPoint
-4464644433461426103,-6327789033213181426,DataPoint
-4464490114787081287,1187520484269110342,DataPoint
-4463793614942286666,-9206791844453479774,DataPoint
-4462798656036609436,6158488300864379397,DataPoint
-4462728744967330705,6130752024369959471,DataPoint
-4462723726637186958,-7450812655500613309,DataPoint
-4461040242108474492,-2411162311537972639,DataPoint
-4460662122088847873,6852134207894979538,DataPoint
-4460203800100438697,1554950219842605513,DataPoint
-4460186306884028245,2035255672019859891,DataPoint
-4460163296476913377,-955776950419061885,DataPoint
-4458293379039459468,155472071092084904,DataPoint
-4457842175556401552,8120411159989566731,DataPoint
-4457810702932727204,-9206791844453479774,DataPoint
-4457587866279441672,-8566787001995331970,DataPoint
-4455979226488850771,6048361804962262178,DataPoint
-4455712362284110544,4442536933963322942,DataPoint
-4455301843545549773,-5268872515968967676,DataPoint
-4455224886356275408,-1002724051348395610,DataPoint
-4454558168675705892,-8584631714929899164,DataPoint
-4454112993295239731,2882018361738066861,DataPoint
-4454090229660208943,-5442897542344330574,DataPoint
-4453994800784772360,-9056277028644320420,DataPoint
-4453950437360049296,4442536933963322942,DataPoint
-4453314820780967429,7214499395594318230,DataPoint
-4452875413593602081,-3827264414469826764,DataPoint
-4452628119454176815,-4543649962601384866,DataPoint
-4452543329998537159,-1690841469779243908,DataPoint
-4451701111362592598,5502994436731763927,DataPoint
-4447938829383737127,-2475177383897786671,DataPoint
-4447776103574542154,-7573711229010500040,DataPoint
-4446479179914359637,-5797244606152189405,DataPoint
-4446460581021453912,4600377947495831026,DataPoint
-4446328609218925022,-4019351474211831988,DataPoint
-4445897379463737356,-6429224564021299589,DataPoint
-4445535461777428470,2020205123310551648,DataPoint
-4445133246006552148,8367533239691003131,DataPoint
-4444392314869840240,-558610269239559175,DataPoint
-4444043944688989240,-5136369798597093155,DataPoint
-4443976760880440377,5502994436731763927,DataPoint
-4443436542009168515,-690804680989285539,DataPoint
-4443294447375548917,4486505010488519050,DataPoint
-4443168127690812447,-5902388810790426270,DataPoint
-4442546639282250340,-5797244606152189405,DataPoint
-4442379493257374396,1727809192656307777,DataPoint
-4441268137151921752,-2925025384902009946,DataPoint
-4439601081011066168,-6715933180870781913,DataPoint
-4438977911972321542,6558939559789025422,DataPoint
-4437516750062570073,-8584631714929899164,DataPoint
-4437443094631324632,-6327789033213181426,DataPoint
-4436333563681641459,-8547910283976048215,DataPoint
-4435434451378990660,4022488887369575927,DataPoint
-4435255840017452356,-7990541904998575968,DataPoint
-4434328298436385091,8244595296926638230,DataPoint
-4434075565308961509,3245967807872503568,DataPoint
-4432762749943437008,-8636088449025993826,DataPoint
-4432411866711039094,6864021986634505877,DataPoint
-4432365192669663162,-690804680989285539,DataPoint
-4431627771506339798,8074813073043485299,DataPoint
-4431601249705098976,-1445011132548937410,DataPoint
-4431018379136551275,9199039906194047850,DataPoint
-4430997096991367669,-2322025920163202336,DataPoint
-4430893693658685411,-1495636201507265338,DataPoint
-4430733377778679689,8367533239691003131,DataPoint
-4430695321685377367,-558610269239559175,DataPoint
-4429708680898585252,-3178430512947345161,DataPoint
-4429312235499355500,6463147679339733745,DataPoint
-4429118781209631217,8169661977572486596,DataPoint
-4428786112886064313,7579599337073795740,DataPoint
-4428503043972340520,-4693177115812025705,DataPoint
-4427687398867670124,6572994254794162501,DataPoint
-4427343102663955298,-4106887350265432550,DataPoint
-4426656804408665939,7696812839592535116,DataPoint
-4425529197025340111,5502994436731763927,DataPoint
-4425425364140752236,9172469043832294327,DataPoint
-4425189477118163868,-8584631714929899164,DataPoint
-4423945054317254444,-4286116086816162344,DataPoint
-4423809345924620654,1072192838100599689,DataPoint
-4421515473890159318,-4656805903672006204,DataPoint
-4421156605169643659,-8146906127921858665,DataPoint
-4420151018840732718,-3751646243458018110,DataPoint
-4419737672372448127,8237797997585450982,DataPoint
-4419675166900000227,8651977188853429774,DataPoint
-4415633073894339752,-690804680989285539,DataPoint
-4415583509834180316,8150317710680082224,DataPoint
-4415134868956960343,4600377947495831026,DataPoint
-4414328076434434339,5979140652367618447,DataPoint
-4413804877822712911,-6134089995729216084,DataPoint
-4413639465329854995,-2475177383897786671,DataPoint
-4413615966436638130,-9056277028644320420,DataPoint
-4413598839761626355,-5797244606152189405,DataPoint
-4413082227875659415,5659390077294306971,DataPoint
-4413070815865280163,6048361804962262178,DataPoint
-4412911215650412669,6182831833100046817,DataPoint
-4411301280800525240,-7796288117367534758,DataPoint
-4411273564444123125,-8420545502744499286,DataPoint
-4410945555689795193,7567872231686663842,DataPoint
-4410669730980461333,-8420545502744499286,DataPoint
-4410472163287635152,2978725479716890747,DataPoint
-4409383275050037821,-8017870047410190706,DataPoint
-4409240553302918524,6762025442525471925,DataPoint
-4408500176700359381,9068686612678622916,DataPoint
-4408083520605041190,5251529113816694266,DataPoint
-4407062630217837191,-71619079548813826,DataPoint
-4406974737742795045,5462897851701403591,DataPoint
-4406594571013884815,5294681256994906769,DataPoint
-4406209034017103705,3611307458115920455,DataPoint
-4405304617533771676,-7359470002711444108,DataPoint
-4405052985486700733,-7533563747390499758,DataPoint
-4405024236542221376,-9056277028644320420,DataPoint
-4404619936757077845,-5235030103836723629,DataPoint
-4404335375546912738,1125754924563169213,DataPoint
-4403914439551255362,-8015115745946482211,DataPoint
-4402499073840543687,-6722382392903185077,DataPoint
-4401435719190341995,-9208385875120264535,DataPoint
-4400374844896134424,-5873463292017711847,DataPoint
-4400371238929556747,6048361804962262178,DataPoint
-4400369535733038992,6182831833100046817,DataPoint
-4399583308303019726,-6323185844481532013,DataPoint
-4399540583614801150,3347078228020056874,DataPoint
-4399469847398535996,8367533239691003131,DataPoint
-4398644592938020643,-3918348109346915957,DataPoint
-4397857557105261906,-1943247991744881273,DataPoint
-4397166124196308018,8614130483881762438,DataPoint
-4397144575016177651,-5029771682129617715,DataPoint
-4396979894198662672,-2386708625767336575,DataPoint
-4396765524016683243,-1495636201507265338,DataPoint
-4395968860128357210,-106798104678236280,DataPoint
-4395828404660838025,-6593422834502324716,DataPoint
-4395178182677086842,-2411162311537972639,DataPoint
-4394915800143999280,1072192838100599689,DataPoint
-4394721072804960814,2846735371487399248,DataPoint
-4394539611507955273,7382963025244977099,DataPoint
-4394352863164023597,4600377947495831026,DataPoint
-4394147062064941991,-1812038759933385076,DataPoint
-4393955552520591154,2940255051291319326,DataPoint
-4393592472527751459,3167449301340214813,DataPoint
-4393217830866387186,-8420545502744499286,DataPoint
-4392817445716427644,-8584631714929899164,DataPoint
-4391639057220324980,-1690841469779243908,DataPoint
-4391333799145602445,8074813073043485299,DataPoint
-4390591964892590202,6567096021750531126,DataPoint
-4389824314576552434,-1786151914235030186,DataPoint
-4389196576483089245,8129587195639391968,DataPoint
-4388212872946777472,7328197117602129882,DataPoint
-4387641750984450661,-1495636201507265338,DataPoint
-4387449689367227375,8802880531903383332,DataPoint
-4384955007740319041,-2508045465271256048,DataPoint
