acquiredPointID:ID(AcquiredPoint),iteration:int,:LABEL
-8795048835300721193,66,AcquiredPoint
-8794399855702818034,115,AcquiredPoint
-8794042220620291357,55,AcquiredPoint
-8792802579778777219,10,AcquiredPoint
-8792598229336274101,43,AcquiredPoint
-8791555280573219781,52,AcquiredPoint
-8790872054412033842,2,AcquiredPoint
-8790222880337683485,14,AcquiredPoint
-8789982225231453516,74,AcquiredPoint
-8789374555739407711,76,AcquiredPoint
-8788475373985245293,74,AcquiredPoint
-8788416019318790958,1,AcquiredPoint
-8787972649037909211,54,AcquiredPoint
-8786985162756667257,53,AcquiredPoint
-8785975115831943217,120,AcquiredPoint
-8785408417472044111,46,AcquiredPoint
-8785328199574184566,52,AcquiredPoint
-8785196559629047953,20,AcquiredPoint
-8783834053906928734,72,AcquiredPoint
-8783736687273561631,136,AcquiredPoint
-8782942686836638794,44,AcquiredPoint
-8782752831437904828,34,AcquiredPoint
-8782513352915021414,6,AcquiredPoint
-8782082972640731447,42,AcquiredPoint
-8781711462248181132,58,AcquiredPoint
-8781598033853315820,23,AcquiredPoint
-8780304409998506441,109,AcquiredPoint
-8777700556834750420,90,AcquiredPoint
-8777257295165643454,39,AcquiredPoint
-8777214851430081103,2,AcquiredPoint
-8776916431444830908,75,AcquiredPoint
-8775375379675223193,18,AcquiredPoint
-8774047648843791674,107,AcquiredPoint
-8772942413694879306,69,AcquiredPoint
-8772845863660702594,56,AcquiredPoint
-8772644461017687278,24,AcquiredPoint
-8771673877290929422,26,AcquiredPoint
-8771658815425877134,118,AcquiredPoint
-8771375706584514368,117,AcquiredPoint
-8771260058867921295,54,AcquiredPoint
-8770557273025256016,112,AcquiredPoint
-8768497823919006207,58,AcquiredPoint
-8768487635948065280,35,AcquiredPoint
-8767841612878426215,80,AcquiredPoint
-8766671595814990514,98,AcquiredPoint
-8766568126931844686,50,AcquiredPoint
-8765014363739083889,1,AcquiredPoint
-8764475615469569595,133,AcquiredPoint
-8764378246479582805,122,AcquiredPoint
-8763979166270534438,36,AcquiredPoint
-8763876651355288145,62,AcquiredPoint
-8762052509161315781,65,AcquiredPoint
-8761348239490024072,8,AcquiredPoint
-8758687926807987116,21,AcquiredPoint
-8758124946166104210,33,AcquiredPoint
-8756927844738406216,11,AcquiredPoint
-8756048415485366080,68,AcquiredPoint
-8755702611468728225,71,AcquiredPoint
-8755472393254910278,61,AcquiredPoint
-8751699691903415462,137,AcquiredPoint
-8751329912074328605,18,AcquiredPoint
-8751091709402182824,19,AcquiredPoint
-8748811200510496630,30,AcquiredPoint
-8748337811114645366,1,AcquiredPoint
-8747884727326541554,142,AcquiredPoint
-8747858258917131012,54,AcquiredPoint
-8747650762820151028,105,AcquiredPoint
-8745630591931270133,119,AcquiredPoint
-8745018371150569494,13,AcquiredPoint
-8744886050474216417,2,AcquiredPoint
-8743749110815986622,36,AcquiredPoint
-8743583652084562432,4,AcquiredPoint
-8743424841001033588,39,AcquiredPoint
-8743252459265874458,4,AcquiredPoint
-8742957951637201808,79,AcquiredPoint
-8742731827821154032,40,AcquiredPoint
-8742612619626311272,31,AcquiredPoint
-8740799489553088559,24,AcquiredPoint
-8740399786110420461,17,AcquiredPoint
-8739929116029460811,36,AcquiredPoint
-8739669097304417866,35,AcquiredPoint
-8739363320455662014,51,AcquiredPoint
-8739005692626834774,18,AcquiredPoint
-8738944946375304508,29,AcquiredPoint
-8738521235181048488,110,AcquiredPoint
-8737641881646589149,66,AcquiredPoint
-8736799390874240819,6,AcquiredPoint
-8736547409072759136,0,AcquiredPoint
-8736490925408649778,110,AcquiredPoint
-8735785338764608773,26,AcquiredPoint
-8735700072076920663,53,AcquiredPoint
-8733353680227256659,67,AcquiredPoint
-8732826066705604591,19,AcquiredPoint
-8732046119139627623,36,AcquiredPoint
-8731844948174418574,5,AcquiredPoint
-8731148872985037615,4,AcquiredPoint
-8730798366367428249,33,AcquiredPoint
-8730652101247319660,106,AcquiredPoint
-8730556874251819316,49,AcquiredPoint
-8730553811036162283,116,AcquiredPoint
-8729951710553434500,23,AcquiredPoint
-8729858833040046901,21,AcquiredPoint
-8729314737275916512,119,AcquiredPoint
-8728916148699978835,33,AcquiredPoint
-8728122549032116173,26,AcquiredPoint
-8727845404106132245,0,AcquiredPoint
-8727605397082643687,61,AcquiredPoint
-8727175419627987007,27,AcquiredPoint
-8726621863181402072,12,AcquiredPoint
-8724210698509744957,26,AcquiredPoint
-8723698646011680531,23,AcquiredPoint
-8723607309191148504,143,AcquiredPoint
-8721280462026252074,137,AcquiredPoint
-8721221332322052090,132,AcquiredPoint
-8721050899997377145,119,AcquiredPoint
-8720151535847859015,10,AcquiredPoint
-8717996215145610770,11,AcquiredPoint
-8717799773278077406,7,AcquiredPoint
-8717588298123988371,43,AcquiredPoint
-8717531868459163080,54,AcquiredPoint
-8717425196820370522,60,AcquiredPoint
-8717065380039964877,26,AcquiredPoint
-8716994606927001569,130,AcquiredPoint
-8715506145980597800,63,AcquiredPoint
-8714522208377896969,9,AcquiredPoint
-8713538539630187812,36,AcquiredPoint
-8712813508757099656,15,AcquiredPoint
-8710983499278998653,21,AcquiredPoint
-8710338822827451100,41,AcquiredPoint
-8710133556979508316,90,AcquiredPoint
-8708794401806995020,97,AcquiredPoint
-8708555427096578367,89,AcquiredPoint
-8708340019138958617,121,AcquiredPoint
-8708297794883923240,13,AcquiredPoint
-8707522229639513568,80,AcquiredPoint
-8706342682571951417,145,AcquiredPoint
-8706238012632163161,60,AcquiredPoint
-8705979731153523776,135,AcquiredPoint
-8705582967594313550,115,AcquiredPoint
-8705169835820994923,42,AcquiredPoint
-8705109051828466048,32,AcquiredPoint
-8704799874343870861,25,AcquiredPoint
-8704584202952246422,43,AcquiredPoint
-8704438319346391923,40,AcquiredPoint
-8703373229558149834,53,AcquiredPoint
-8703189292219139007,7,AcquiredPoint
-8702934813488222728,72,AcquiredPoint
-8702603653188302872,9,AcquiredPoint
-8702345968766581243,145,AcquiredPoint
-8701212579949122530,47,AcquiredPoint
-8698899699254882587,139,AcquiredPoint
-8697641460813832409,115,AcquiredPoint
-8697295015939300810,82,AcquiredPoint
-8696753433995368807,11,AcquiredPoint
-8696142499829201213,6,AcquiredPoint
-8696089143733811922,51,AcquiredPoint
-8695410337354915916,19,AcquiredPoint
-8695319608015653519,46,AcquiredPoint
-8695226163832166546,21,AcquiredPoint
-8694790900275735316,93,AcquiredPoint
-8693090082224739634,10,AcquiredPoint
-8692443524052003980,26,AcquiredPoint
-8691894119529678195,79,AcquiredPoint
-8691886157882102624,14,AcquiredPoint
-8691200556784367021,101,AcquiredPoint
-8690637214260196422,59,AcquiredPoint
-8690563171546228300,43,AcquiredPoint
-8689940677434029720,51,AcquiredPoint
-8689281359982043855,43,AcquiredPoint
-8688550366631221545,1,AcquiredPoint
-8687092342863782414,122,AcquiredPoint
-8686375066591111886,84,AcquiredPoint
-8685453829943652928,121,AcquiredPoint
-8681728201353116213,46,AcquiredPoint
-8681294096004933430,120,AcquiredPoint
-8680836760451929208,60,AcquiredPoint
-8680697225673273682,14,AcquiredPoint
-8680091520118544631,68,AcquiredPoint
-8679988518249745080,65,AcquiredPoint
-8679134039615999667,117,AcquiredPoint
-8678877663667621048,82,AcquiredPoint
-8678733238485331006,87,AcquiredPoint
-8677888217632719953,45,AcquiredPoint
-8677741468674447212,66,AcquiredPoint
-8677619028025415314,22,AcquiredPoint
-8676375611893723329,40,AcquiredPoint
-8675784637321743217,78,AcquiredPoint
-8674873519064694283,130,AcquiredPoint
-8671942706326289189,19,AcquiredPoint
-8671834335287038394,51,AcquiredPoint
-8670116914087029519,69,AcquiredPoint
-8669482225114375834,58,AcquiredPoint
-8668325498260611248,18,AcquiredPoint
-8667294329706034231,99,AcquiredPoint
-8667151035889643399,42,AcquiredPoint
-8663272615657883396,72,AcquiredPoint
-8663133993847582383,28,AcquiredPoint
-8662498607204131362,142,AcquiredPoint
-8662086946068160042,38,AcquiredPoint
-8661175031204564161,74,AcquiredPoint
-8660898978941957167,17,AcquiredPoint
-8660601421799002650,124,AcquiredPoint
-8660502297533463051,133,AcquiredPoint
-8660054579003470127,101,AcquiredPoint
-8659443828724055115,115,AcquiredPoint
-8659254511272191706,112,AcquiredPoint
-8658377571768898245,35,AcquiredPoint
-8657998341329826852,52,AcquiredPoint
-8657765419048223702,61,AcquiredPoint
-8657466205359453053,7,AcquiredPoint
-8657368224554187617,64,AcquiredPoint
-8656847619258462111,8,AcquiredPoint
-8656295014213855285,55,AcquiredPoint
-8655842437679651352,30,AcquiredPoint
-8654624188232644157,10,AcquiredPoint
-8654060316427376571,144,AcquiredPoint
-8654024739118452041,113,AcquiredPoint
-8653855633065417587,49,AcquiredPoint
-8653804429540767639,4,AcquiredPoint
-8653616740104851059,75,AcquiredPoint
-8653269807632788574,103,AcquiredPoint
-8652806617742570237,7,AcquiredPoint
-8652645569443105276,64,AcquiredPoint
-8652273381250572310,60,AcquiredPoint
-8652140392509494846,39,AcquiredPoint
-8651623810679222282,31,AcquiredPoint
-8650991102986031167,53,AcquiredPoint
-8649753950378191279,71,AcquiredPoint
-8649474130783384077,68,AcquiredPoint
-8649003662524544136,107,AcquiredPoint
-8648895394956310375,100,AcquiredPoint
-8648727410146896782,57,AcquiredPoint
-8648604360850835384,42,AcquiredPoint
-8647553631267319762,27,AcquiredPoint
-8647300138018859187,75,AcquiredPoint
-8646339782857041817,92,AcquiredPoint
-8646085900172778845,108,AcquiredPoint
-8645824656061929383,99,AcquiredPoint
-8645203001256091354,66,AcquiredPoint
-8644040594824227007,40,AcquiredPoint
-8643728315486674640,91,AcquiredPoint
-8643496726664355535,65,AcquiredPoint
-8643345621295175399,47,AcquiredPoint
-8643310785606721516,48,AcquiredPoint
-8643239995798932040,48,AcquiredPoint
-8642603751591337333,22,AcquiredPoint
-8642488831450932355,140,AcquiredPoint
-8641593277137702948,31,AcquiredPoint
-8641323021388317972,101,AcquiredPoint
-8641109261247849317,61,AcquiredPoint
-8639733144982355234,70,AcquiredPoint
-8637388031783099244,6,AcquiredPoint
-8637144437858608927,48,AcquiredPoint
-8636052692023465470,76,AcquiredPoint
-8635349164297334294,88,AcquiredPoint
-8635240214362484966,146,AcquiredPoint
-8634303072516874478,29,AcquiredPoint
-8634181834019481048,32,AcquiredPoint
-8633666636543736317,47,AcquiredPoint
-8632484058477773384,35,AcquiredPoint
-8632423623065697491,135,AcquiredPoint
-8631502868630136003,12,AcquiredPoint
-8630537440350948069,13,AcquiredPoint
-8630187342952780181,21,AcquiredPoint
-8630108109995453571,46,AcquiredPoint
-8629877742956219217,0,AcquiredPoint
-8629726485236213631,16,AcquiredPoint
-8629302971532460986,57,AcquiredPoint
-8629247910493931071,133,AcquiredPoint
-8628703282627080153,140,AcquiredPoint
-8627278673699753605,12,AcquiredPoint
-8626821649190497670,110,AcquiredPoint
-8626636426939707813,29,AcquiredPoint
-8625775578370656768,27,AcquiredPoint
-8624835416599410237,20,AcquiredPoint
-8624355458791895531,87,AcquiredPoint
-8624199291126768280,105,AcquiredPoint
-8623675544319849986,4,AcquiredPoint
-8623438164660809414,104,AcquiredPoint
-8622720557447399030,143,AcquiredPoint
-8621263402085877259,88,AcquiredPoint
-8620699393315094666,121,AcquiredPoint
-8620684045751257344,29,AcquiredPoint
-8620548882987473706,13,AcquiredPoint
-8620302403930087337,80,AcquiredPoint
-8620139315205488561,58,AcquiredPoint
-8620132367543185481,141,AcquiredPoint
-8619972824708530236,113,AcquiredPoint
-8619011859177336905,60,AcquiredPoint
-8618672066774063964,24,AcquiredPoint
-8617706070242670583,15,AcquiredPoint
-8617149634755211841,54,AcquiredPoint
-8616907619053828369,104,AcquiredPoint
-8616601232182840374,104,AcquiredPoint
-8615867408721745946,104,AcquiredPoint
-8615827947635953457,107,AcquiredPoint
-8615462246567916084,99,AcquiredPoint
-8615442395317507173,46,AcquiredPoint
-8614724762105608682,34,AcquiredPoint
-8614270413590837636,28,AcquiredPoint
-8614250723802217848,4,AcquiredPoint
-8614061193975237655,17,AcquiredPoint
-8614041646538061091,29,AcquiredPoint
-8613919345399803118,100,AcquiredPoint
-8613779428687370583,4,AcquiredPoint
-8613738890896616564,81,AcquiredPoint
-8613733827775351702,43,AcquiredPoint
-8613568827505163218,13,AcquiredPoint
-8612898483603046146,36,AcquiredPoint
-8612445771673771735,139,AcquiredPoint
-8612078118662695468,18,AcquiredPoint
-8611664865551378818,1,AcquiredPoint
-8611553056950604810,16,AcquiredPoint
-8609412232221452255,16,AcquiredPoint
-8609276218843528602,113,AcquiredPoint
-8609179948103915439,76,AcquiredPoint
-8608176717750137990,140,AcquiredPoint
-8608041397192459718,91,AcquiredPoint
-8607380721591755256,33,AcquiredPoint
-8607179225177396301,141,AcquiredPoint
-8606569396519460423,35,AcquiredPoint
-8605463711183930146,0,AcquiredPoint
-8604394752758043171,11,AcquiredPoint
-8604288455988849402,55,AcquiredPoint
-8603312663424083485,60,AcquiredPoint
-8602901307981342195,69,AcquiredPoint
-8602543961413598540,13,AcquiredPoint
-8600646666054545749,20,AcquiredPoint
-8599956973424485460,131,AcquiredPoint
-8598050741216737049,40,AcquiredPoint
-8597727376271336280,69,AcquiredPoint
-8597373430597987986,9,AcquiredPoint
-8595824455590620423,37,AcquiredPoint
-8594860995073967868,130,AcquiredPoint
-8594658966243762728,75,AcquiredPoint
-8594519516429302686,15,AcquiredPoint
-8594429243669012750,31,AcquiredPoint
-8593306258370027627,56,AcquiredPoint
-8592957414100212845,62,AcquiredPoint
-8591657733540941325,32,AcquiredPoint
-8590785903545613046,141,AcquiredPoint
-8590666158607032383,37,AcquiredPoint
-8590472692438840793,10,AcquiredPoint
-8589025478661718316,37,AcquiredPoint
-8588008418877135929,50,AcquiredPoint
-8587393946877918111,70,AcquiredPoint
-8586295049066141168,15,AcquiredPoint
-8586022509621266403,83,AcquiredPoint
-8585441785297520839,18,AcquiredPoint
-8584422022556201674,143,AcquiredPoint
-8584403785363250605,142,AcquiredPoint
-8583925204620905959,62,AcquiredPoint
-8583697443345026629,37,AcquiredPoint
-8583411107655939647,3,AcquiredPoint
-8581462076247980882,15,AcquiredPoint
-8580145363580904940,36,AcquiredPoint
-8579829448414834028,0,AcquiredPoint
-8578545529213329716,85,AcquiredPoint
-8578221587197608419,145,AcquiredPoint
-8577605831266837301,96,AcquiredPoint
-8576778001661938180,56,AcquiredPoint
-8575125563392155237,63,AcquiredPoint
-8574873761217788127,19,AcquiredPoint
-8573734193225046612,63,AcquiredPoint
-8572715423999722982,64,AcquiredPoint
-8572681687688659722,120,AcquiredPoint
-8572135792222261663,22,AcquiredPoint
-8570634336836165327,68,AcquiredPoint
-8570334720758794920,39,AcquiredPoint
-8568693962732315742,74,AcquiredPoint
-8568636689161584966,31,AcquiredPoint
-8566727153642365581,96,AcquiredPoint
-8566580784876426820,8,AcquiredPoint
-8565245173073500627,24,AcquiredPoint
-8565130111136267894,50,AcquiredPoint
-8564229155848666105,37,AcquiredPoint
-8563863743998180015,96,AcquiredPoint
-8563235970183216049,112,AcquiredPoint
-8563213782369378797,47,AcquiredPoint
-8562702517546247257,146,AcquiredPoint
-8561050655566915768,31,AcquiredPoint
-8560881296850936724,116,AcquiredPoint
-8560839671422782978,32,AcquiredPoint
-8560778383457349160,61,AcquiredPoint
-8560662185412792931,59,AcquiredPoint
-8560621873876404251,23,AcquiredPoint
-8560612436522065639,55,AcquiredPoint
-8558728251232246606,55,AcquiredPoint
-8557540622027722241,25,AcquiredPoint
-8556899616041766672,61,AcquiredPoint
-8555372597726835030,61,AcquiredPoint
-8554418254998738463,123,AcquiredPoint
-8554060314573581659,34,AcquiredPoint
-8552641583168926847,35,AcquiredPoint
-8551968684218554679,10,AcquiredPoint
-8551425946470163337,25,AcquiredPoint
-8551380679800100186,70,AcquiredPoint
-8550633868696263299,26,AcquiredPoint
-8548977223299390878,14,AcquiredPoint
-8548171285581694069,58,AcquiredPoint
-8548102605992858924,76,AcquiredPoint
-8548056264984964192,32,AcquiredPoint
-8547282542207479499,60,AcquiredPoint
-8546046844219035574,68,AcquiredPoint
-8544964385215144586,132,AcquiredPoint
-8543762129080605841,64,AcquiredPoint
-8543688140240777982,125,AcquiredPoint
-8542327036817328433,135,AcquiredPoint
-8541961833924100546,20,AcquiredPoint
-8541719843678805957,34,AcquiredPoint
-8541351156283410334,12,AcquiredPoint
-8540868905894781944,34,AcquiredPoint
-8540819679696068432,120,AcquiredPoint
-8540405949978342641,91,AcquiredPoint
-8540344044903526980,45,AcquiredPoint
-8540250338525291443,44,AcquiredPoint
-8540101049613253938,49,AcquiredPoint
-8540080482669935852,133,AcquiredPoint
-8537880132517578784,32,AcquiredPoint
-8537506290996552152,46,AcquiredPoint
-8536914716307451305,66,AcquiredPoint
-8536576252767199488,97,AcquiredPoint
-8535434845602404340,71,AcquiredPoint
-8534795550487934900,67,AcquiredPoint
-8533920650961296188,6,AcquiredPoint
-8533699192576630994,77,AcquiredPoint
-8533426609934882198,45,AcquiredPoint
-8532636476649220015,134,AcquiredPoint
-8532140816435143213,113,AcquiredPoint
-8530983207938577971,4,AcquiredPoint
-8530796805456865506,6,AcquiredPoint
-8530070713554157907,114,AcquiredPoint
-8529715821169430507,35,AcquiredPoint
-8529481100057675727,39,AcquiredPoint
-8529266837355027915,94,AcquiredPoint
-8529261163392802337,21,AcquiredPoint
-8528189973956365934,62,AcquiredPoint
-8526744060426329110,44,AcquiredPoint
-8526398969363278151,118,AcquiredPoint
-8526058498272467105,43,AcquiredPoint
-8525811697062735140,92,AcquiredPoint
-8523765430356664155,67,AcquiredPoint
-8523168636712180245,133,AcquiredPoint
-8522330610777974867,22,AcquiredPoint
-8521362860304135382,104,AcquiredPoint
-8520786725038046574,19,AcquiredPoint
-8519671609027416011,44,AcquiredPoint
-8518701257616193542,39,AcquiredPoint
-8517877855120562926,29,AcquiredPoint
-8517738988919155538,12,AcquiredPoint
-8517700838826504542,63,AcquiredPoint
-8516687114569721815,64,AcquiredPoint
-8516342779613873117,11,AcquiredPoint
-8515502132881668299,41,AcquiredPoint
-8515009023383628323,0,AcquiredPoint
-8514661915794139584,127,AcquiredPoint
-8514446827920728792,93,AcquiredPoint
-8514247888012664181,52,AcquiredPoint
-8513710540521753450,23,AcquiredPoint
-8513434458598816194,44,AcquiredPoint
-8513164927315403808,106,AcquiredPoint
-8513020249344068546,61,AcquiredPoint
-8512927114087080085,87,AcquiredPoint
-8510963256495547007,68,AcquiredPoint
-8508389810527584717,7,AcquiredPoint
-8507280636820022865,18,AcquiredPoint
-8507010412988192817,42,AcquiredPoint
-8505691279017227822,63,AcquiredPoint
-8504305299143072396,22,AcquiredPoint
-8503677456751896183,44,AcquiredPoint
-8503671903708084463,102,AcquiredPoint
-8503263889568393668,62,AcquiredPoint
-8502376396541747153,20,AcquiredPoint
-8502297099020326833,120,AcquiredPoint
-8501998744195859541,143,AcquiredPoint
-8499527988225337345,122,AcquiredPoint
-8499442589919687718,71,AcquiredPoint
-8499039289453416467,146,AcquiredPoint
-8498603746965865734,52,AcquiredPoint
-8497713419929340246,77,AcquiredPoint
-8497076773423678280,26,AcquiredPoint
-8494296514135994192,2,AcquiredPoint
-8494190180475475455,83,AcquiredPoint
-8493405577186402153,6,AcquiredPoint
-8493155303384618821,78,AcquiredPoint
-8492295924106214365,64,AcquiredPoint
-8491678954859576010,15,AcquiredPoint
-8490435785249269112,70,AcquiredPoint
-8489221644194056146,71,AcquiredPoint
